Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
9.0375000000e+001,4.1789741211e+003,4.2035898438e+003,4.1805126953e+003,4.1810258789e+003,4.2753847656e+003,4.1825639648e+003,4.2323076172e+003,4.2712822266e+003,4.1851284180e+003,4.2748715820e+003,4.1789741211e+003,4.1697436523e+003,4.2830771484e+003,4.1712822266e+003,
9.0382812500e+001,4.1774360352e+003,4.2092309570e+003,4.1789741211e+003,4.1758974609e+003,4.2625639648e+003,4.1835898438e+003,4.2405126953e+003,4.2630771484e+003,4.1851284180e+003,4.2738461914e+003,4.1758974609e+003,4.1682050781e+003,4.2948715820e+003,4.1717949219e+003,
9.0390625000e+001,4.1774360352e+003,4.2123076172e+003,4.1830771484e+003,4.1692309570e+003,4.2451284180e+003,4.1830771484e+003,4.2333334961e+003,4.2415385742e+003,4.1851284180e+003,4.2682050781e+003,4.1774360352e+003,4.1671796875e+003,4.2841025391e+003,4.1743588867e+003,
9.0398437500e+001,4.1784614258e+003,4.2066665039e+003,4.1805126953e+003,4.1717949219e+003,4.2548715820e+003,4.1815385742e+003,4.2307690430e+003,4.2523076172e+003,4.1851284180e+003,4.2733334961e+003,4.1830771484e+003,4.1687177734e+003,4.2789741211e+003,4.1733334961e+003,
9.0406250000e+001,4.1769228516e+003,4.2015385742e+003,4.1794873047e+003,4.1728203125e+003,4.2625639648e+003,4.1830771484e+003,4.2420512695e+003,4.2825639648e+003,4.1851284180e+003,4.2743588867e+003,4.1805126953e+003,4.1687177734e+003,4.2928203125e+003,4.1723076172e+003,
9.0414062500e+001,4.1769228516e+003,4.2010258789e+003,4.1861538086e+003,4.1687177734e+003,4.2512822266e+003,4.1841025391e+003,4.2317949219e+003,4.2743588867e+003,4.1851284180e+003,4.2584614258e+003,4.1733334961e+003,4.1687177734e+003,4.2856411133e+003,4.1748715820e+003,
9.0421875000e+001,4.1764101563e+003,4.2076923828e+003,4.1815385742e+003,4.1697436523e+003,4.2764101563e+003,4.1841025391e+003,4.2374360352e+003,4.2748715820e+003,4.1851284180e+003,4.2784614258e+003,4.1789741211e+003,4.1676923828e+003,4.2835898438e+003,4.1743588867e+003,
9.0429687500e+001,4.1774360352e+003,4.2143588867e+003,4.1800000000e+003,4.1728203125e+003,4.2933334961e+003,4.1841025391e+003,4.2641025391e+003,4.2974360352e+003,4.1851284180e+003,4.3097436523e+003,4.1871796875e+003,4.1697436523e+003,4.2974360352e+003,4.1733334961e+003,
9.0437500000e+001,4.1784614258e+003,4.2082050781e+003,4.1835898438e+003,4.1723076172e+003,4.2646152344e+003,4.1830771484e+003,4.2589741211e+003,4.2769228516e+003,4.1851284180e+003,4.2815385742e+003,4.1820512695e+003,4.1676923828e+003,4.2907690430e+003,4.1743588867e+003,
9.0445312500e+001,4.1764101563e+003,4.2005126953e+003,4.1835898438e+003,4.1707690430e+003,4.2600000000e+003,4.1825639648e+003,4.2369228516e+003,4.2543588867e+003,4.1851284180e+003,4.2425639648e+003,4.1825639648e+003,4.1610258789e+003,4.2794873047e+003,4.1738461914e+003,
9.0453125000e+001,4.1764101563e+003,4.2046152344e+003,4.1815385742e+003,4.1712822266e+003,4.2712822266e+003,4.1830771484e+003,4.2394873047e+003,4.2748715820e+003,4.1851284180e+003,4.2574360352e+003,4.1861538086e+003,4.1656411133e+003,4.2861538086e+003,4.1733334961e+003,
9.0460937500e+001,4.1784614258e+003,4.2035898438e+003,4.1805126953e+003,4.1717949219e+003,4.2533334961e+003,4.1835898438e+003,4.2446152344e+003,4.2712822266e+003,4.1851284180e+003,4.2825639648e+003,4.1753847656e+003,4.1676923828e+003,4.2866665039e+003,4.1707690430e+003,
9.0468750000e+001,4.1784614258e+003,4.1974360352e+003,4.1846152344e+003,4.1702563477e+003,4.2353847656e+003,4.1825639648e+003,4.2276923828e+003,4.2343588867e+003,4.1851284180e+003,4.2646152344e+003,4.1748715820e+003,4.1646152344e+003,4.2743588867e+003,4.1723076172e+003,
9.0476562500e+001,4.1769228516e+003,4.2010258789e+003,4.1861538086e+003,4.1697436523e+003,4.2461538086e+003,4.1830771484e+003,4.2123076172e+003,4.2323076172e+003,4.1851284180e+003,4.2476923828e+003,4.1805126953e+003,4.1676923828e+003,4.2707690430e+003,4.1738461914e+003,
9.0484375000e+001,4.1779487305e+003,4.2010258789e+003,4.1846152344e+003,4.1712822266e+003,4.2405126953e+003,4.1841025391e+003,4.2071796875e+003,4.2507690430e+003,4.1851284180e+003,4.2420512695e+003,4.1743588867e+003,4.1697436523e+003,4.2717949219e+003,4.1728203125e+003,
9.0492187500e+001,4.1774360352e+003,4.1979487305e+003,4.1825639648e+003,4.1717949219e+003,4.2179487305e+003,4.1841025391e+003,4.2092309570e+003,4.2538461914e+003,4.1851284180e+003,4.2276923828e+003,4.1753847656e+003,4.1692309570e+003,4.2687177734e+003,4.1733334961e+003,
9.0500000000e+001,4.1753847656e+003,4.2015385742e+003,4.1820512695e+003,4.1692309570e+003,4.2323076172e+003,4.1841025391e+003,4.2292309570e+003,4.2538461914e+003,4.1851284180e+003,4.2374360352e+003,4.1825639648e+003,4.1661538086e+003,4.2758974609e+003,4.1728203125e+003,
9.0507812500e+001,4.1789741211e+003,4.2025639648e+003,4.1846152344e+003,4.1728203125e+003,4.2410258789e+003,4.1841025391e+003,4.2369228516e+003,4.2517949219e+003,4.1851284180e+003,4.2589741211e+003,4.1758974609e+003,4.1671796875e+003,4.2748715820e+003,4.1738461914e+003,
9.0515625000e+001,4.1794873047e+003,4.1969228516e+003,4.1835898438e+003,4.1764101563e+003,4.2246152344e+003,4.1830771484e+003,4.2148715820e+003,4.2533334961e+003,4.1851284180e+003,4.2451284180e+003,4.1671796875e+003,4.1671796875e+003,4.2574360352e+003,4.1728203125e+003,
9.0523437500e+001,4.1784614258e+003,4.1969228516e+003,4.1815385742e+003,4.1733334961e+003,4.2364101563e+003,4.1830771484e+003,4.2102563477e+003,4.2558974609e+003,4.1851284180e+003,4.2256411133e+003,4.1707690430e+003,4.1641025391e+003,4.2579487305e+003,4.1723076172e+003,
9.0531250000e+001,4.1810258789e+003,4.2015385742e+003,4.1815385742e+003,4.1723076172e+003,4.2507690430e+003,4.1846152344e+003,4.2343588867e+003,4.2471796875e+003,4.1851284180e+003,4.2466665039e+003,4.1758974609e+003,4.1656411133e+003,4.2733334961e+003,4.1743588867e+003,
9.0539062500e+001,4.1800000000e+003,4.2020512695e+003,4.1825639648e+003,4.1712822266e+003,4.2358974609e+003,4.1846152344e+003,4.2538461914e+003,4.2569228516e+003,4.1851284180e+003,4.2594873047e+003,4.1743588867e+003,4.1661538086e+003,4.2769228516e+003,4.1717949219e+003,
9.0546875000e+001,4.1779487305e+003,4.1984614258e+003,4.1841025391e+003,4.1723076172e+003,4.2194873047e+003,4.1830771484e+003,4.2307690430e+003,4.2671796875e+003,4.1851284180e+003,4.2389741211e+003,4.1743588867e+003,4.1661538086e+003,4.2666665039e+003,4.1728203125e+003,
9.0554687500e+001,4.1769228516e+003,4.1979487305e+003,4.1810258789e+003,4.1764101563e+003,4.2215385742e+003,4.1820512695e+003,4.2097436523e+003,4.2482050781e+003,4.1851284180e+003,4.2317949219e+003,4.1738461914e+003,4.1676923828e+003,4.2666665039e+003,4.1712822266e+003,
9.0562500000e+001,4.1774360352e+003,4.2005126953e+003,4.1794873047e+003,4.1753847656e+003,4.2333334961e+003,4.1820512695e+003,4.2246152344e+003,4.2358974609e+003,4.1851284180e+003,4.2364101563e+003,4.1712822266e+003,4.1661538086e+003,4.2723076172e+003,4.1702563477e+003,
9.0570312500e+001,4.1794873047e+003,4.2010258789e+003,4.1820512695e+003,4.1738461914e+003,4.2487177734e+003,4.1825639648e+003,4.2210258789e+003,4.2430771484e+003,4.1851284180e+003,4.2384614258e+003,4.1758974609e+003,4.1666665039e+003,4.2682050781e+003,4.1743588867e+003,
9.0578125000e+001,4.1810258789e+003,4.1994873047e+003,4.1835898438e+003,4.1733334961e+003,4.2502563477e+003,4.1835898438e+003,4.2087177734e+003,4.2476923828e+003,4.1851284180e+003,4.2538461914e+003,4.1794873047e+003,4.1671796875e+003,4.2676923828e+003,4.1723076172e+003,
9.0585937500e+001,4.1841025391e+003,4.1979487305e+003,4.1841025391e+003,4.1717949219e+003,4.2297436523e+003,4.1841025391e+003,4.2333334961e+003,4.2400000000e+003,4.1846152344e+003,4.2466665039e+003,4.1784614258e+003,4.1666665039e+003,4.2692309570e+003,4.1692309570e+003,
9.0593750000e+001,4.1815385742e+003,4.1994873047e+003,4.1825639648e+003,4.1738461914e+003,4.2369228516e+003,4.1841025391e+003,4.2420512695e+003,4.2461538086e+003,4.1851284180e+003,4.2394873047e+003,4.1794873047e+003,4.1661538086e+003,4.2738461914e+003,4.1728203125e+003,
9.0601562500e+001,4.1794873047e+003,4.2005126953e+003,4.1846152344e+003,4.1789741211e+003,4.2533334961e+003,4.1846152344e+003,4.2261538086e+003,4.2533334961e+003,4.1861538086e+003,4.2687177734e+003,4.1789741211e+003,4.1651284180e+003,4.2697436523e+003,4.1764101563e+003,
9.0609375000e+001,4.1794873047e+003,4.1979487305e+003,4.1846152344e+003,4.1723076172e+003,4.2451284180e+003,4.1835898438e+003,4.2487177734e+003,4.2451284180e+003,4.1856411133e+003,4.2569228516e+003,4.1779487305e+003,4.1661538086e+003,4.2558974609e+003,4.1723076172e+003,
9.0617187500e+001,4.1779487305e+003,4.1974360352e+003,4.1800000000e+003,4.1651284180e+003,4.2435898438e+003,4.1830771484e+003,4.2507690430e+003,4.2461538086e+003,4.1846152344e+003,4.2261538086e+003,4.1779487305e+003,4.1697436523e+003,4.2635898438e+003,4.1707690430e+003,
9.0625000000e+001,4.1789741211e+003,4.2020512695e+003,4.1830771484e+003,4.1738461914e+003,4.2482050781e+003,4.1830771484e+003,4.1928203125e+003,4.2333334961e+003,4.1861538086e+003,4.2543588867e+003,4.1748715820e+003,4.1712822266e+003,4.2800000000e+003,4.1774360352e+003,
9.0632812500e+001,4.1779487305e+003,4.2030771484e+003,4.1841025391e+003,4.1789741211e+003,4.2441025391e+003,4.1825639648e+003,4.1682050781e+003,4.2200000000e+003,4.1871796875e+003,4.2928203125e+003,4.1753847656e+003,4.1666665039e+003,4.2882050781e+003,4.1758974609e+003,
9.0640625000e+001,4.1784614258e+003,4.1994873047e+003,4.1835898438e+003,4.1738461914e+003,4.2502563477e+003,4.1835898438e+003,4.1784614258e+003,4.2333334961e+003,4.1856411133e+003,4.2835898438e+003,4.1784614258e+003,4.1641025391e+003,4.3000000000e+003,4.1707690430e+003,
9.0648437500e+001,4.1800000000e+003,4.2025639648e+003,4.1851284180e+003,4.1702563477e+003,4.2553847656e+003,4.1851284180e+003,4.1851284180e+003,4.2358974609e+003,4.1846152344e+003,4.2502563477e+003,4.1758974609e+003,4.1671796875e+003,4.3200000000e+003,4.1733334961e+003,
9.0656250000e+001,4.1774360352e+003,4.2051284180e+003,4.1830771484e+003,4.1697436523e+003,4.2400000000e+003,4.1835898438e+003,4.2128203125e+003,4.2502563477e+003,4.1851284180e+003,4.2502563477e+003,4.1769228516e+003,4.1671796875e+003,4.3348715820e+003,4.1769228516e+003,
9.0664062500e+001,4.1753847656e+003,4.2000000000e+003,4.1841025391e+003,4.1733334961e+003,4.2307690430e+003,4.1825639648e+003,4.2502563477e+003,4.3164101563e+003,4.1851284180e+003,4.2964101563e+003,4.1800000000e+003,4.1666665039e+003,4.3389741211e+003,4.1774360352e+003,
9.0671875000e+001,4.1748715820e+003,4.1994873047e+003,4.1825639648e+003,4.1753847656e+003,4.2353847656e+003,4.1841025391e+003,4.2312822266e+003,4.3282050781e+003,4.1841025391e+003,4.3302563477e+003,4.1769228516e+003,4.1661538086e+003,4.3451284180e+003,4.1764101563e+003,
9.0679687500e+001,4.1769228516e+003,4.2138461914e+003,4.1805126953e+003,4.1743588867e+003,4.2292309570e+003,4.1841025391e+003,4.1943588867e+003,4.2517949219e+003,4.1846152344e+003,4.3097436523e+003,4.1789741211e+003,4.1646152344e+003,4.3502563477e+003,4.1753847656e+003,
9.0687500000e+001,4.1774360352e+003,4.2379487305e+003,4.1851284180e+003,4.1697436523e+003,4.2410258789e+003,4.1835898438e+003,4.2266665039e+003,4.2584614258e+003,4.1871796875e+003,4.2882050781e+003,4.1861538086e+003,4.1661538086e+003,4.3784614258e+003,4.1753847656e+003,
9.0695312500e+001,4.1738461914e+003,4.2512822266e+003,4.1866665039e+003,4.1692309570e+003,4.2682050781e+003,4.1861538086e+003,4.2605126953e+003,4.3353847656e+003,4.1866665039e+003,4.3066665039e+003,4.1846152344e+003,4.1656411133e+003,4.4102563477e+003,4.1764101563e+003,
9.0703125000e+001,4.1743588867e+003,4.2482050781e+003,4.1841025391e+003,4.1712822266e+003,4.2533334961e+003,4.1866665039e+003,4.2194873047e+003,4.3323076172e+003,4.1841025391e+003,4.3466665039e+003,4.1779487305e+003,4.1635898438e+003,4.3851284180e+003,4.1779487305e+003,
9.0710937500e+001,4.1738461914e+003,4.2528203125e+003,4.1820512695e+003,4.1687177734e+003,4.2261538086e+003,4.1835898438e+003,4.1974360352e+003,4.2933334961e+003,4.1851284180e+003,4.3810258789e+003,4.1748715820e+003,4.1635898438e+003,4.3651284180e+003,4.1764101563e+003,
9.0718750000e+001,4.1733334961e+003,4.2641025391e+003,4.1835898438e+003,4.1697436523e+003,4.2405126953e+003,4.1841025391e+003,4.2333334961e+003,4.3020512695e+003,4.1866665039e+003,4.3851284180e+003,4.1784614258e+003,4.1646152344e+003,4.4015385742e+003,4.1753847656e+003,
9.0726562500e+001,4.1764101563e+003,4.2594873047e+003,4.1861538086e+003,4.1712822266e+003,4.2682050781e+003,4.1861538086e+003,4.2564101563e+003,4.3302563477e+003,4.1851284180e+003,4.3779487305e+003,4.1820512695e+003,4.1671796875e+003,4.4276923828e+003,4.1774360352e+003,
9.0734375000e+001,4.1753847656e+003,4.2661538086e+003,4.1830771484e+003,4.1692309570e+003,4.2641025391e+003,4.1851284180e+003,4.2558974609e+003,4.3435898438e+003,4.1841025391e+003,4.4046152344e+003,4.1784614258e+003,4.1666665039e+003,4.4148715820e+003,4.1748715820e+003,
9.0742187500e+001,4.1738461914e+003,4.3010258789e+003,4.1861538086e+003,4.1671796875e+003,4.2425639648e+003,4.1835898438e+003,4.2358974609e+003,4.3446152344e+003,4.1851284180e+003,4.4292309570e+003,4.1820512695e+003,4.1651284180e+003,4.4148715820e+003,4.1748715820e+003,
9.0750000000e+001,4.1738461914e+003,4.3164101563e+003,4.1882050781e+003,4.1656411133e+003,4.2441025391e+003,4.1846152344e+003,4.2297436523e+003,4.3410258789e+003,4.1851284180e+003,4.4261538086e+003,4.1856411133e+003,4.1671796875e+003,4.4297436523e+003,4.1764101563e+003,
9.0757812500e+001,4.1738461914e+003,4.3082050781e+003,4.1846152344e+003,4.1671796875e+003,4.2461538086e+003,4.1846152344e+003,4.2584614258e+003,4.3548715820e+003,4.1856411133e+003,4.4415385742e+003,4.1784614258e+003,4.1697436523e+003,4.4112822266e+003,4.1753847656e+003,
9.0765625000e+001,4.1758974609e+003,4.3133334961e+003,4.1841025391e+003,4.1707690430e+003,4.2184614258e+003,4.1830771484e+003,4.2348715820e+003,4.3651284180e+003,4.1861538086e+003,4.4717949219e+003,4.1758974609e+003,4.1651284180e+003,4.3820512695e+003,4.1738461914e+003,
9.0773437500e+001,4.1748715820e+003,4.3266665039e+003,4.1856411133e+003,4.1656411133e+003,4.2174360352e+003,4.1830771484e+003,4.1866665039e+003,4.3502563477e+003,4.1861538086e+003,4.4794873047e+003,4.1810258789e+003,4.1615385742e+003,4.3800000000e+003,4.1712822266e+003,
9.0781250000e+001,4.1764101563e+003,4.3333334961e+003,4.1876923828e+003,4.1615385742e+003,4.2466665039e+003,4.1830771484e+003,4.2158974609e+003,4.3784614258e+003,4.1856411133e+003,4.4902563477e+003,4.1851284180e+003,4.1697436523e+003,4.3917949219e+003,4.1717949219e+003,
9.0789062500e+001,4.1779487305e+003,4.3435898438e+003,4.1871796875e+003,4.1661538086e+003,4.2517949219e+003,4.1830771484e+003,4.2538461914e+003,4.4169228516e+003,4.1856411133e+003,4.5328203125e+003,4.1830771484e+003,4.1697436523e+003,4.4025639648e+003,4.1692309570e+003,
9.0796875000e+001,4.1723076172e+003,4.3589741211e+003,4.1876923828e+003,4.1610258789e+003,4.2564101563e+003,4.1820512695e+003,4.2220512695e+003,4.3717949219e+003,4.1856411133e+003,4.5697436523e+003,4.1810258789e+003,4.1661538086e+003,4.4282050781e+003,4.1646152344e+003,
9.0804687500e+001,4.1692309570e+003,4.3748715820e+003,4.1876923828e+003,4.1569228516e+003,4.2938461914e+003,4.1815385742e+003,4.2035898438e+003,4.3482050781e+003,4.1856411133e+003,4.5948715820e+003,4.1830771484e+003,4.1697436523e+003,4.4538461914e+003,4.1641025391e+003,
9.0812500000e+001,4.1717949219e+003,4.3917949219e+003,4.1835898438e+003,4.1620512695e+003,4.3379487305e+003,4.1835898438e+003,4.2728203125e+003,4.4312822266e+003,4.1861538086e+003,4.6328203125e+003,4.1830771484e+003,4.1702563477e+003,4.4502563477e+003,4.1641025391e+003,
9.0820312500e+001,4.1738461914e+003,4.3953847656e+003,4.1866665039e+003,4.1630771484e+003,4.3420512695e+003,4.1851284180e+003,4.3200000000e+003,4.4830771484e+003,4.1871796875e+003,4.6697436523e+003,4.1830771484e+003,4.1707690430e+003,4.4374360352e+003,4.1635898438e+003,
9.0828125000e+001,4.1712822266e+003,4.3902563477e+003,4.1876923828e+003,4.1625639648e+003,4.3087177734e+003,4.1841025391e+003,4.2830771484e+003,4.4456411133e+003,4.1866665039e+003,4.6917949219e+003,4.1835898438e+003,4.1692309570e+003,4.4353847656e+003,4.1589741211e+003,
9.0835937500e+001,4.1723076172e+003,4.4035898438e+003,4.1861538086e+003,4.1605126953e+003,4.3128203125e+003,4.1830771484e+003,4.2687177734e+003,4.4343588867e+003,4.1866665039e+003,4.6953847656e+003,4.1835898438e+003,4.1687177734e+003,4.4548715820e+003,4.1651284180e+003,
9.0843750000e+001,4.1758974609e+003,4.4158974609e+003,4.1871796875e+003,4.1594873047e+003,4.3712822266e+003,4.1851284180e+003,4.3051284180e+003,4.4651284180e+003,4.1866665039e+003,4.7082050781e+003,4.1835898438e+003,4.1697436523e+003,4.4800000000e+003,4.1733334961e+003,
9.0851562500e+001,4.1712822266e+003,4.4025639648e+003,4.1861538086e+003,4.1594873047e+003,4.3912822266e+003,4.1861538086e+003,4.3261538086e+003,4.5020512695e+003,4.1866665039e+003,4.7533334961e+003,4.1846152344e+003,4.1707690430e+003,4.4584614258e+003,4.1687177734e+003,
9.0859375000e+001,4.1733334961e+003,4.4035898438e+003,4.1907690430e+003,4.1641025391e+003,4.3574360352e+003,4.1856411133e+003,4.3148715820e+003,4.5189741211e+003,4.1876923828e+003,4.7943588867e+003,4.1841025391e+003,4.1723076172e+003,4.4374360352e+003,4.1702563477e+003,
9.0867187500e+001,4.1748715820e+003,4.4358974609e+003,4.1907690430e+003,4.1641025391e+003,4.3743588867e+003,4.1856411133e+003,4.3261538086e+003,4.5005126953e+003,4.1902563477e+003,4.8184614258e+003,4.1820512695e+003,4.1697436523e+003,4.4876923828e+003,4.1723076172e+003,
9.0875000000e+001,4.1758974609e+003,4.4538461914e+003,4.1902563477e+003,4.1615385742e+003,4.4107690430e+003,4.1856411133e+003,4.3553847656e+003,4.5148715820e+003,4.1907690430e+003,4.8312822266e+003,4.1841025391e+003,4.1702563477e+003,4.5148715820e+003,4.1702563477e+003,
9.0882812500e+001,4.1794873047e+003,4.4476923828e+003,4.1912822266e+003,4.1625639648e+003,4.4035898438e+003,4.1851284180e+003,4.3620512695e+003,4.5671796875e+003,4.1851284180e+003,4.8312822266e+003,4.1856411133e+003,4.1702563477e+003,4.4630771484e+003,4.1687177734e+003,
9.0890625000e+001,4.1748715820e+003,4.4441025391e+003,4.1887177734e+003,4.1646152344e+003,4.4015385742e+003,4.1846152344e+003,4.3702563477e+003,4.5876923828e+003,4.1892309570e+003,4.8543588867e+003,4.1851284180e+003,4.1692309570e+003,4.4512822266e+003,4.1682050781e+003,
9.0898437500e+001,4.1784614258e+003,4.4471796875e+003,4.1923076172e+003,4.1692309570e+003,4.4102563477e+003,4.1887177734e+003,4.3969228516e+003,4.5656411133e+003,4.1953847656e+003,4.9030771484e+003,4.1866665039e+003,4.1753847656e+003,4.4907690430e+003,4.1712822266e+003,
9.0906250000e+001,4.1743588867e+003,4.4548715820e+003,4.1841025391e+003,4.1666665039e+003,4.4158974609e+003,4.1964101563e+003,4.4112822266e+003,4.5651284180e+003,4.1882050781e+003,4.9348715820e+003,4.1846152344e+003,4.1707690430e+003,4.4964101563e+003,4.1666665039e+003,
9.0914062500e+001,4.1733334961e+003,4.4543588867e+003,4.1846152344e+003,4.1682050781e+003,4.4241025391e+003,4.1989741211e+003,4.3820512695e+003,4.5687177734e+003,4.1907690430e+003,4.9215385742e+003,4.1851284180e+003,4.1717949219e+003,4.4697436523e+003,4.1748715820e+003,
9.0921875000e+001,4.1789741211e+003,4.4405126953e+003,4.1897436523e+003,4.1702563477e+003,4.4605126953e+003,4.1964101563e+003,4.3948715820e+003,4.5692309570e+003,4.2020512695e+003,4.9164101563e+003,4.1851284180e+003,4.1758974609e+003,4.4620512695e+003,4.1825639648e+003,
9.0929687500e+001,4.1723076172e+003,4.4307690430e+003,4.1800000000e+003,4.1656411133e+003,4.4902563477e+003,4.1994873047e+003,4.4400000000e+003,4.5948715820e+003,4.1948715820e+003,4.9435898438e+003,4.1841025391e+003,4.1717949219e+003,4.4784614258e+003,4.1733334961e+003,
9.0937500000e+001,4.1794873047e+003,4.4328203125e+003,4.1887177734e+003,4.1682050781e+003,4.4600000000e+003,4.1984614258e+003,4.4117949219e+003,4.5753847656e+003,4.1882050781e+003,4.9312822266e+003,4.1912822266e+003,4.1784614258e+003,4.4728203125e+003,4.1789741211e+003,
9.0945312500e+001,4.1805126953e+003,4.4384614258e+003,4.1923076172e+003,4.1687177734e+003,4.4610258789e+003,4.1902563477e+003,4.4158974609e+003,4.5692309570e+003,4.2000000000e+003,4.9451284180e+003,4.1943588867e+003,4.1733334961e+003,4.4712822266e+003,4.1800000000e+003,
